fraud_uri,fraud_label,fraud_label_matched,gao_uri,gao_label,similarity_score,fraud_parents
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CommunityCollege,community college,community college,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123569,community lending,0.765,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/InstitutionOfHigherEducation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CommunityandRegionalDevelopment,Community and regional development,Community and regional development,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123559,community development,0.764,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CommunityandRegionalDevelopment,Community and regional development,community and regional development,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123559,community development,0.764,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CompensationPayment,compensation payment,compensation payment,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123600,compensation benefits,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CompensationPayment,compensation payment,compensation payment,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123601,compensation claims,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CompensationPayment,compensation payment,compensation payment,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123599,compensation,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Competitor,competitor,competitor,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123606,competition,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConfidenceFraud,confidence fraud,confidence fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135656,confidence ratings,0.765,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConflictOfInterest,conflict of interest,conflict of interest,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135665,conflicts of interest,0.976,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GrantFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/HealthcareFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConflictOfInterest,conflict of interest,conflict of interest,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123727,conflict of interests,0.976,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GrantFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/HealthcareFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConflictOfInterest,conflict of interest,conflict of interest,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123726,conflict minerals,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GrantFraudMechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/HealthcareFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Conspiracy,conspiracy,conspiracy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123782,conspiracy,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Conspiracy,conspiracy,conspiracy,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124053,counterpiracy,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Consumer,consumer,Consumers,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123846,consumers,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Consumer,consumer,consumer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123846,consumers,0.941,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Consumer,consumer,Consumers,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136004,consumer loans,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Consumer,consumer,Consumers,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123826,consumer goods,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Consumer,consumer,consumer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123819,consumer debt,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerFraud,consumer fraud,consumer fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123648,computer fraud,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerFraud,consumer fraud,consumer fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123825,consumer firearms,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerFraud,consumer fraud,consumer fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123818,consumer credit,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerProductFraud,consumer product fraud,consumer product fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123834,consumer products,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerProductFraud,consumer product fraud,consumer product fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145763,consumer product safety,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ConsumerFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contract,contract,contract,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123923,contracts,0.941,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contract,contract,Contract,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123923,contracts,0.941,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contract,contract,contract,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123921,contractors,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contract,contract,Contract,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123921,contractors,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contract,contract,contract,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132976,subcontracts,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractCommingling,contract commingling,contract commingling,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123891,contract compliance,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractCommingling,contract commingling,contract commingling,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123890,contract bundling,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraud,federal contract fraud,federal contract fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126110,federal contractors,0.829,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraud,federal contract fraud,federal contract fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126111,federal contracts,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraud,federal contract fraud,federal contract fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126109,federal contracting,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractSteeing,contract steering,contract steering,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135413,contract pricing,0.788,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractSteeing,contract steering,contract steering,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148225,contract monitoring,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractSteeing,contract steering,contract steering,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123911,contract terms,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractSteeing,contract steering,contract steering,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123885,contract auditing,0.765,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractSteeing,contract steering,contract steering,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123909,contract termination,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contractor,Contractors,Contractors,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123921,contractors,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contractor,Contractors,contractor,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123921,contractors,0.952,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contractor,Contractors,Contractors,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123923,contracts,0.9,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contractor,Contractors,Contractors,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132975,subcontractors,0.88,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Contractor,Contractors,Contractors,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135091,contract orders,0.846,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FunctionalEntity; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud,corporate fraud,corporate fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123963,corporate fraud,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud,corporate fraud,corporate fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123956,corporate audits,0.839,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud,corporate fraud,corporate fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123648,computer fraud,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CorporateFraud,corporate fraud,corporate fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123961,Corporate Finance,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Corruption,corruption,corruption,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123991,corruption,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CostMischarging,cost mischarging,cost mischarging,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124027,cost sharing,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Counterfeit,counterfeit,counterfeit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124049,counterfeiting,0.88,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IntellectualPropertyTheft
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Counterfeit,counterfeit,counterfeit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124048,counterfeit parts,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IntellectualPropertyTheft
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Counterfeit,counterfeit,counterfeit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124046,counterfeit goods,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IntellectualPropertyTheft
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Counterfeit,counterfeit,counterfeit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124045,counterfeit drugs,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IntellectualPropertyTheft
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CounterfeitDrugFraud,counterfeit drug fraud,counterfeit drug fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124045,counterfeit drugs,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/HealthcareFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Counterfeiting,counterfeiting,counterfeiting,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124049,counterfeiting,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
