uri,label,all_labels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132924,strategic national stockpile,strategic national stockpile
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125199,ed-flex program,ed-flex program
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131838,Red Book,Red Book
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128672,joint forces,joint forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126281,Federal Thrift Savings Plan,Federal Thrift Savings Plan
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128677,joint strike fighter,joint strike fighter
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130514,Office of Federal Student Aid,Office of Federal Student Aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130518,Office of Government Ethics,Office of Government Ethics
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129530,metropolitan medical response system,metropolitan medical response system
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128686,jtpa programs,jtpa programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130520,Office of Grants Systems Management,Office of Grants Systems Management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130728,outpatient prospective payment system,outpatient prospective payment system
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129980,National Archives and Records Administration,National Archives and Records Administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129500,merchant marine,merchant marine
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129985,National Capital Planning Commission,National Capital Planning Commission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129501,merchant marine officers,merchant marine officers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129509,Merit Systems Protection Board,Merit Systems Protection Board
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136280,AMBER Alert Network,AMBER Alert Network
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132913,strategic defense initiative,strategic defense initiative
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126211,Federal Mine Safety and Health Review Commission,Federal Mine Safety and Health Review Commission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148269,Head Start Program,Head Start Program
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128661,John C. Stennis Center for Public Development,John C. Stennis Center for Public Development
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128662,John Chambers College of Business and Economics: Forensic Business Studies,John Chambers College of Business and Economics: Forensic Business Studies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129996,National Council on Disability,National Council on Disability
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129997,National Credit Union Administration,National Credit Union Administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136285,SBIR/STTR,SBIR/STTR
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130702,Organisation for Economic Co-operation and Development,Organisation for Economic Co-operation and Development
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126247,Federal Register,Federal Register
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147385,redbook,redbook
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130703,Organization of American States,Organization of American States
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147384,RRB,RRB
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126486,Fish and Wildlife Service,Fish and Wildlife Service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146299,BIA,BIA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146298,Bureau of Indian Affairs,Bureau of Indian Affairs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128630,j-1 visa waiver,j-1 visa waiver
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128631,j-1 visas,j-1 visas
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146290,BRAC,BRAC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129965,national advanced driving simulator,national advanced driving simulator
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129967,national aero-space plane,national aero-space plane
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128636,James Madison Memorial Fellowship Commission,James Madison Memorial Fellowship Commission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129969,National Aeronautics and Space Administration,National Aeronautics and Space Administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136253,World Bank,World Bank
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126239,federal radiological emergency response plan,federal radiological emergency response plan
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147399,National Park Service,National Park Service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126230,Federal Prison System / Bureau of Prisons,Federal Prison System / Bureau of Prisons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129971,National Agricultural Library,National Agricultural Library
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129979,national archives,national archives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136263,William D. Ford Federal Direct Loan Program,William D. Ford Federal Direct Loan Program
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147369,Taxpayer Advocate Office,Taxpayer Advocate Office
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126428,Financial Stability Oversight Council,Financial Stability Oversight Council
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146279,US Military Reserves,US Military Reserves
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147368,Taxpayer Advocate,Taxpayer Advocate
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146274,DON,DON
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147363,Global Media Agency,Global Media Agency
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127511,health alert network,health alert network
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146273,United States Navy,United States Navy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147362,Air Force Department,Air Force Department
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146272,USPS,USPS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147361,USAF,USAF
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146271,Sentencing Commission,Sentencing Commission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147360,US Armed Forces,US Armed Forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146278,Military Reserves,Military Reserves
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147367,TAS,TAS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123391,coast guard,coast guard
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146277,United States Military Reserves,United States Military Reserves
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147366,US African Development Foundation (USADF),US African Development Foundation (USADF)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146276,US Navy,US Navy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147365,USADF,USADF
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146275,Navy Department,Navy Department
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147364,United States African Development Foundation,United States African Development Foundation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146270,United States Sentencing Commission,United States Sentencing Commission
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136233,Amber Alert,Amber Alert
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127506,head start programs,head start programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146285,ALERRT,ALERRT
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146284,Administrative Conference of the US (ACUS),Administrative Conference of the US (ACUS)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146283,ACUS,ACUS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147372,greenbook,greenbook
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146282,ACF,ACF
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146289,base realignment,base realignment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146288,base closure,base closure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146287,base closing,base closing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146281,US Senate,US Senate
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146280,United States Senate,United States Senate
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146259,NAFTA,NAFTA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126209,Federal Mediation and Conciliation Service,Federal Mediation and Conciliation Service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146258,USMCA,USMCA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146499,FS,FS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146494,FTC,FTC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146493,TSP,TSP
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146492,FRTIB,FRTIB
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146491,FRERP,FRERP
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146498,FDA,FDA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146497,FDASIA,FDASIA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123174,Chemical Safety and Hazard Investigation Board,Chemical Safety and Hazard Investigation Board
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146496,FWS,FWS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130903,Pension Benefit Guaranty Corporation,Pension Benefit Guaranty Corporation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146495,FSOC,FSOC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146490,FOMC,FOMC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147359,United States Armed Forces,United States Armed Forces
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146269,US Supreme Court,US Supreme Court
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147358,US Army,US Army
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146268,SCOTUS,SCOTUS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147357,Army Department,Army Department
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125107,earth observing system,earth observing system
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146261,North American Free Trade Agreement,North American Free Trade Agreement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146260,United States-Mexico-Canada Agreement,United States-Mexico-Canada Agreement
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125340,electronic benefits transfers,electronic benefits transfers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146267,United States Supreme Court,United States Supreme Court
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147356,United States Army,United States Army
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147355,USCIS,USCIS
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147354,United States Citizenship and Immigration Services,United States Citizenship and Immigration Services
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147353,United States Commission on Civil Rights,United States Commission on Civil Rights
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147327,Commission on International Religious Freedom,Commission on International Religious Freedom
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146479,FEMA,FEMA
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147326,UCIRF,UCIRF
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146478,FEC,FEC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147325,United States Commission on International Religious Freedom,United States Commission on International Religious Freedom
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146477,FDIC,FDIC
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147324,US Congress,US Congress
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124688,Department of Homeland Security: United States Citizenship and Immigration Services,Department of Homeland Security: United States Citizenship and Immigration Services
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124689,Department of Homeland Security: United States Coast Guard,Department of Homeland Security: United States Coast Guard
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124686,Department of Homeland Security: Transportation Security Administration,Department of Homeland Security: Transportation Security Administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147329,USCIRF,USCIRF
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124687,Department of Homeland Security: Transportation Security Administration: Office of Law Enforcement - Federal Air Marshal Service,Department of Homeland Security: Transportation Security Administration: Office of Law Enforcement - Federal Air Marshal Service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147328,US Commission on International Religious Freedom,US Commission on International Religious Freedom
